"match.id","team.name","formation","player.name","position.name","time.start","time.end","first.half","second.half","ot.first.half","ot.second.half","time.play"
"1","Iceland","442","Sverrir Ingi Ingason","Left Center Back",90,90,0,5.81999999999999,0,0,5.81999999999999
"1","Iceland","442","Hörður Björgvin Magnússon","Left Back",90,90,0,5.81999999999999,0,0,5.81999999999999
"1","Iceland","442","Birkir Bjarnason","Right Defensive Midfield",90,90,0,5.81999999999999,0,0,5.81999999999999
"1","Iceland","442","Gylfi Þór Sigurðsson","Left Defensive Midfield",90,90,0,5.81999999999999,0,0,5.81999999999999
"1","Iceland","442","Rúrik Gíslason","Right Midfield",90,90,0,5.81999999999999,0,0,5.81999999999999
"1","Iceland","442","Ari Freyr Skúlason","Left Midfield",90,90,0,5.81999999999999,0,0,5.81999999999999
"1","Iceland","442","Alfreð Finnbogason","Right Center Forward",90,90,0,5.81999999999999,0,0,5.81999999999999
"1","Iceland","442","Björn Bergmann Sigurðarson","Left Center Forward",90,90,0,5.81999999999999,0,0,5.81999999999999
"2","Serbia","4231","Vladimir Stojković","Goalkeeper",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Antonio Rukavina","Right Back",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Nikola Milenković","Right Center Back",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Milos Veljkovic","Left Center Back",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Aleksandar Kolarov","Left Back",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Sergej Milinković-Savić","Right Defensive Midfield",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Nemanja Matić","Left Defensive Midfield",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Dušan Tadić","Right Wing",0,86.73,1.92,0,0,0,88.65
"2","Serbia","4231","Adem Ljajić","Center Attacking Midfield",0,74.4,1.92,0,0,0,76.32
"2","Serbia","4231","Filip Kostić","Left Wing",0,81.42,1.92,0,0,0,83.34
"2","Serbia","4231","Aleksandar Mitrović","Center Forward",0,88.92,1.92,0,0,0,90.84
"2","Serbia","4231","Andrija Živković","Center Attacking Midfield",74.4,86.73,0,0,0,0,12.33
"2","Serbia","4231","Nemanja Radonjić","Left Wing",81.42,86.73,0,0,0,0,5.31
"2","Serbia","4231","Vladimir Stojković","Goalkeeper",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Antonio Rukavina","Right Back",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Nikola Milenković","Right Center Back",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Milos Veljkovic","Left Center Back",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Aleksandar Kolarov","Left Back",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Sergej Milinković-Savić","Right Defensive Midfield",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Nemanja Matić","Left Defensive Midfield",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Andrija Živković","Right Wing",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Dušan Tadić","Center Attacking Midfield",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Nemanja Radonjić","Left Wing",86.73,90,0,3.06999999999999,0,0,6.33999999999999
"2","Serbia","4231","Aleksandar Mitrović","Center Forward",86.73,88.92,0,0,0,0,2.19
"2","Serbia","4231","Luka Jović","Center Forward",88.92,90,0,3.06999999999999,0,0,4.14999999999999
"2","Brazil","433","Alisson Ramsés Becker","Goalkeeper",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","Fágner Conserva Lemos","Right Back",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","Thiago Emiliano da Silva","Right Center Back",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","João Miranda de Souza Filho","Left Center Back",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","Marcelo Vieira da Silva Júnior","Left Back",0,9.42,0,0,0,0,9.42
"2","Brazil","433","Carlos Henrique Casimiro","Center Defensive Midfield",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","José Paulo Bezzera Maciel Júnior","Right Center Midfield",0,65.33,1.92,0,0,0,67.25
"2","Brazil","433","Philippe Coutinho Correia","Left Center Midfield",0,79.22,1.92,0,0,0,81.14
"2","Brazil","433","Willian Borges da Silva","Right Wing",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","Neymar da Silva Santos Junior","Left Wing",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","Gabriel Fernando de Jesus","Center Forward",0,90,1.92,3.06999999999999,0,0,94.99
"2","Brazil","433","Filipe Luis Kasmirski","Left Back",9.42,90,1.92,3.06999999999999,0,0,85.57
"2","Brazil","433","Fernando Luiz Rosa","Right Center Midfield",65.33,90,0,3.06999999999999,0,0,27.74
"2","Brazil","433","Renato Soares de Oliveira Augusto","Left Center Midfield",79.22,90,0,3.06999999999999,0,0,13.85
"3","Croatia","4141","Danijel Subašić","Goalkeeper",0,107.73,2.15,3.17,1.15000000000001,0,114.2
"3","Croatia","4141","Šime Vrsaljko","Right Back",0,107.73,2.15,3.17,1.15000000000001,0,114.2
"3","Croatia","4141","Dejan Lovren","Right Center Back",0,107.73,2.15,3.17,1.15000000000001,0,114.2
"3","Croatia","4141","Domagoj Vida","Left Center Back",0,107.73,2.15,3.17,1.15000000000001,0,114.2
"3","Croatia","4141","Ivan Strinić","Left Back",0,80.27,2.15,0,0,0,82.42
"3","Croatia","4141","Marcelo Brozović","Center Defensive Midfield",0,70.77,2.15,0,0,0,72.92
"3","Croatia","4141","Ante Rebić","Right Midfield",0,107.73,2.15,3.17,1.15000000000001,0,114.2
"3","Croatia","4141","Luka Modrić","Right Center Midfield",0,107.73,2.15,3.17,1.15000000000001,0,114.2
"3","Croatia","4141","Ivan Rakitić","Left Center Midfield",0,107.73,2.15,3.17,1.15000000000001,0,114.2
"3","Croatia","4141","Ivan Perišić","Left Midfield",0,96.37,2.15,3.17,0,0,101.69
"3","Croatia","4141","Mario Mandžukić","Center Forward",0,107.72,2.15,3.17,1.15000000000001,0,114.19
"3","Croatia","4141","Mateo Kovačić","Center Defensive Midfield",70.77,107.73,0,3.17,1.15000000000001,0,41.28
"3","Croatia","4141","Josip Pivarić","Left Back",80.27,107.73,0,3.17,1.15000000000001,0,31.78
"3","Croatia","4141","Andrej Kramarić","Left Midfield",96.37,107.73,0,0,1.15000000000001,0,12.51
"3","Croatia","4141","Milan Badelj","Center Forward",107.72,107.73,0,0,0,0,0.0100000000000051
"3","Croatia","442","Danijel Subašić","Goalkeeper",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Šime Vrsaljko","Right Back",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Dejan Lovren","Right Center Back",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Domagoj Vida","Left Center Back",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Josip Pivarić","Left Back",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Ivan Rakitić","Right Defensive Midfield",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Luka Modrić","Left Defensive Midfield",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Mateo Kovačić","Right Midfield",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Milan Badelj","Left Midfield",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Ante Rebić","Right Center Forward",107.73,120,0,0,0,1.15000000000001,13.42
"3","Croatia","442","Andrej Kramarić","Left Center Forward",107.73,120,0,0,0,1.15000000000001,13.42
"3","Denmark","4411","Kasper Schmeichel","Goalkeeper",0,120,2.15,3.17,1.15000000000001,1.15000000000001,127.62
"3","Denmark","4411","Henrik Dalsgaard","Right Back",0,120,2.15,3.17,1.15000000000001,1.15000000000001,127.62
"3","Denmark","4411","Simon Thorup Kjær","Right Center Back",0,120,2.15,3.17,1.15000000000001,1.15000000000001,127.62
"3","Denmark","4411","Mathias Jattah-Njie Jørgensen","Left Center Back",0,120,2.15,3.17,1.15000000000001,1.15000000000001,127.62
"3","Denmark","4411","Jonas Knudsen","Left Back",0,120,2.15,3.17,1.15000000000001,1.15000000000001,127.62
"3","Denmark","4411","Andreas Christensen","Right Center Midfield",0,45.03,2.15,0,0,0,47.18
"3","Denmark","4411","Thomas Delaney","Left Center Midfield",0,97.67,2.15,3.17,0,0,102.99
"3","Denmark","4411","Yussuf Yurary Poulsen","Right Wing",0,120,2.15,3.17,1.15000000000001,1.15000000000001,127.62
"3","Denmark","4411","Martin Braithwaite Christensen","Left Wing",0,105.02,2.15,3.17,1.15000000000001,0,111.49
"3","Denmark","4411","Andreas Evald Cornelius","Center Forward",0,65.58,2.15,0,0,0,67.73
"3","Denmark","4411","Christian Dannemann Eriksen","Secondary Striker",0,120,2.15,3.17,1.15000000000001,1.15000000000001,127.62
"3","Denmark","4411","Lasse Schöne","Right Center Midfield",45.03,120,0,3.17,1.15000000000001,1.15000000000001,80.44
"3","Denmark","4411","Nicolai Jørgensen","Center Forward",65.58,120,0,3.17,1.15000000000001,1.15000000000001,59.89
"3","Denmark","4411","Michael Krohn-Dehli","Left Center Midfield",97.67,120,0,0,1.15000000000001,1.15000000000001,24.63
"3","Denmark","4411","Pione Sisto Ifolo Emirmija","Left Wing",105.02,120,0,0,0,1.15000000000001,16.13
"4","Iran","4141","Alireza Safar Beiranvand","Goalkeeper",0,90,3.1,7.27,0,0,100.37
"4","Iran","4141","Ramin Rezaeian","Right Back",0,90,3.1,7.27,0,0,100.37
"4","Iran","4141","Morteza Pouraliganji","Right Center Back",0,90,3.1,7.27,0,0,100.37
"4","Iran","4141","Seyed Majid Hosseini","Left Center Back",0,90,3.1,7.27,0,0,100.37
"4","Iran","4141","Ehsan Hajsafi","Left Back",0,55.62,3.1,0,0,0,58.72
"4","Iran","4141","Saeid Ezatolahi Afagh","Center Defensive Midfield",0,75.27,3.1,0,0,0,78.37
"4","Iran","4141","Alireza Jahanbakhsh","Right Midfield",0,69.37,3.1,0,0,0,72.47
"4","Iran","4141","Omid Ebrahimi","Right Center Midfield",0,90,3.1,7.27,0,0,100.37
"4","Iran","4141","Vahid Amiri","Left Center Midfield",0,90,3.1,7.27,0,0,100.37
